CFRR452SOC2|1|2020-11-10 12:50:00|a|FRR 700P 5,2LMT|TRUE|CHEVROLET|Carga|7200|5200|Diesel|||Toneladas|Mecanica|FRR|
1773|1|2020-11-10 12:50:00|a|AVEO EMOTION 1,4|TRUE|CHEVROLET|Small|5|1400|Gasolina|||Pasajeros|Mecanica|AVEO|
1774|1|2020-11-10 12:50:00|a|JX1032D|TRUE|JMC|Mini|0|0|Gasolina|||Pasajeros|Mecanica||
1775|1|2020-11-10 12:50:00|a|KOLEOS  2,5|TRUE|RENAULT|Mini|5|2500|Gasolina|||Pasajeros|Mecanica|KOLEOS|
1776|1|2020-11-10 12:50:00|a|QQ|TRUE|Chery|Mini|5|1000|Gasolina|||Pasajeros|Mecanica||
1777|1|2020-11-10 12:50:00|a|SCENIC 2,0|TRUE|RENAULT|Mini|5|2000|Gasolina|||Pasajeros|Mecanica||
1778|1|2020-11-10 12:50:00|a|CLIO COOL|TRUE|RENAULT|Small|5|1600|Gasolina|||Pasajeros|Mecanica|CLIO|
1782|1|2020-11-10 12:50:00|a|X TRAIL MEC   2,2|TRUE|NISSAN|Pick Up|5|2200|Gasolina|||Pasajeros|Mecanica|X-TRAIL|
1783|1|2020-11-10 12:50:00|a|KOLEOS 2,0|TRUE|RENAULT|Mini|5|2000|Gasolina|||Pasajeros|Mecanica|KOLEOS|
1784|1|2020-11-10 12:50:00|a|DADI 1,3|TRUE|ZOTYE|Mini|5|1300|Gasolina|||Pasajeros|Mecanica||
1785|1|2020-11-10 12:50:00|a|MAZDA DOBLE CABINA BT50  4X4|TRUE|MAZDA|Mini|5|2500|Diesel|||Pasajeros|Mecanica||
1786|1|2020-11-10 12:50:00|a|RIO   1,6|TRUE|KIA|Mini|5|1600|Gasolina|||Pasajeros|Mecanica|RIO|
1789|1|2020-11-10 12:50:00|a|TWINGO AUTHENTIC|TRUE|RENAULT|Mini|5|1200|Gasolina|||Pasajeros|Mecanica|TWINGO|
CNHR428OAC1|1|2020-11-10 12:50:00|a|NHR 700P|TRUE|CHEVROLET|Carga|3500|2800|Diesel|||Toneladas|Mecanica|NHR|
1793|1|2020-11-10 12:50:00|a|I 30  HB     2,0|TRUE|HYUNDAI|Mini|4|2000|Gasolina|||Pasajeros|Mecanica|I 30|
CNKR430OAC3|1|2020-11-10 12:50:00|a|NKR 700P 3,0L CAMION MWB  |TRUE|CHEVROLET|Carga|3500|3000|Diesel|||Toneladas|Mecanica|NKR|
1795|1|2020-11-10 12:50:00|a|SANDERO  E2    1,6|TRUE|RENAULT|Mini|4|1600|Gasolina|||Pasajeros|Mecanica|SANDERO|
1796|1|2020-11-10 12:50:00|a|CAMARO COUPE|TRUE|CHEVROLET|Lower Medium|4|6194|Gasolina|||Pasajeros|Automatica||
1797|1|2020-11-10 12:50:00|a|CORSA 5P 1,3|TRUE|CHEVROLET|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|CORSA|
CNPR452OAC1|1|2020-11-10 12:50:00|a|NPR 700P 5,2L CAMION FH|TRUE|CHEVROLET|Carga|5,2|5200|Diesel|||Toneladas|Mecanica|NPR|
1799|1|2020-11-10 12:50:00|a|OUTLANDER 2,4|TRUE|MITSUBISHI|Mini|5|2400|Gasolina|||Pasajeros|Mecanica||
CNNR430OAC1|1|2020-11-10 12:50:00|a|NNR 700P 3,0L MT CAMION FH|TRUE|CHEVROLET|Carga|4|2999|Diesel|||Toneladas|Mecanica|NNR|
KKJR418BLC2 |1|2020-11-10 12:50:00|a|CRUZE 1,8L MT|TRUE|CHEVROLET|Lower Medium|5|1800|Gasolina|||Pasajeros|Mecanica|CRUZE|
UTVS635JNC7|1|2020-11-10 12:50:00|a|TRAVERSE|TRUE|CHEVROLET|Utilitarios|8|3600|Gasolina|||Pasajeros|Automatica|TRAVERSE|
1805|1|2020-11-10 12:50:00|a|MAZDA  6  AUT,  2,3|TRUE|MAZDA|Mini|5|2300|Gasolina|||Pasajeros|Mecanica|MAZDA 6|
1807|1|2020-11-10 12:50:00|a|SYMBOL ALIZE 1,6|TRUE|RENAULT|Mini|5|1600|Gasolina|||Pasajeros|Mecanica|SYMBOL|
1810|1|2020-11-10 12:50:00|a|COROLLA  AUTOM,   1,6|TRUE|TOYOTA|Mini|5|1600|Gasolina|||Pasajeros|Mecanica||
1811|1|2020-11-10 12:50:00|a|AX ALURE  1,3|TRUE|CITROEN|Mini|5|1300|Gasolina|||Pasajeros|Mecanica||
IWNR412MEC3|1|2020-11-10 12:50:00|a|N300 PICK UP 1,5L MT|TRUE|CHEVROLET|Pasajeros|7|1500|Gasolina|||Pasajeros|Mecanica|N300|
1814|1|2020-11-10 12:50:00|a|MAZDA 3 2,0|TRUE|MAZDA|Lower Medium|5|2000|Gasolina|||Pasajeros|Mecanica|MAZDA 3|
1815|1|2020-11-10 12:50:00|a|LC 1,3|TRUE|GELLY|Mini|5|1300|Gasolina|||Pasajeros|Mecanica||
1819|1|2020-11-10 12:50:00|a|ATOS SANTRO  1,0|TRUE|HYUNDAI|Mini|5|1000|Gasolina|||Pasajeros|Mecanica||
1821|1|2020-11-10 12:50:00|a|GETZ   GL  1,4|TRUE|HYUNDAI|Mini|5|1400|Gasolina|||Pasajeros|Mecanica||
1822|1|2020-11-10 12:50:00|a|SORENTO DIESEL 4X4  MEC,  2,5|TRUE|KIA|Mini|4|2500|Diesel|||Pasajeros|Automatica|SORENTO|
1823|1|2020-11-10 12:50:00|a|AMAROK TRENDLINE|TRUE|VOLKSWAGEN|Small|0|2000|Gasolina|||Pasajeros|Mecanica|AMAROK|
1824|1|2020-11-10 12:50:00|a|ACTYON  2,0|TRUE|SANGYONG|Mini|5|2000|Gasolina|||Pasajeros|Mecanica||
1825|1|2020-11-10 12:50:00|a|DOBLE CABINA BT50  4X4   2,6|TRUE|MAZDA|Mini|5|2600|Gasolina|||Pasajeros|Mecanica||
1826|1|2020-11-10 12:50:00|a|OPTRA ADVANCE 1,6|TRUE|CHEVROLET|Lower Medium|5|1600|Gasolina|||Pasajeros|Mecanica|OPTRA|
1827|1|2020-11-10 12:50:00|a|TROOPER DLX 2,6|TRUE|CHEVROLET|Utilitarios|5|2600|Gasolina|||Pasajeros|Mecanica|TROOPER|
IWNR412MEC7|1|2020-11-10 12:50:00|a|N300 MAX CARGO 1,2L M-T PLUS|TRUE|CHEVROLET|Van|5|1200|Gasolina|||Pasajeros|Mecanica|N300|
1829|1|2020-11-10 12:50:00|a|MAZDA 6 2,0|TRUE|MAZDA|Mini|0|2000|Gasolina|||Pasajeros|Mecanica|MAZDA 6|
CFTR678SPC1|1|2020-11-10 12:50:00|a|FTR 700P|TRUE|CHEVROLET|Carga|9,8|7800|Diesel|||Toneladas|Mecanica|FTR|
1831|1|2020-11-10 12:50:00|a|ELANTRA GL 2,0|TRUE|HYUNDAI|Mini|5|2000|Gasolina|||Pasajeros|Mecanica||
1832|1|2020-11-10 12:50:00|a|MAZDA 6  AUT,  2,3|TRUE|MAZDA|Mini|5|2300|Gasolina|||Pasajeros|Mecanica|MAZDA 6|
CNPR452SAC2|1|2020-11-10 12:50:00|a|NPR 700P 5,2L MINIBUSETA|TRUE|CHEVROLET|Pasajeros|23|5200|Diesel|||Pasajeros|Mecanica|NPR|
1834|1|2020-11-10 12:50:00|a|TIGUAN TREND|TRUE|VOLKSWAGEN|Utilitarios|0|2000|Gasolina|||Pasajeros|Automatica||
1835|1|2020-11-10 12:50:00|a|FUN MT 2000CC 4X4|TRUE|VOLKSWAGEN|Mini|0|0|Gasolina|||Pasajeros|Mecanica||
1836|1|2020-11-10 12:50:00|a|HYUNDAI   I10   1,1|TRUE|HYUNDAI|Mini|5|1100|Gasolina|||Pasajeros|Mecanica|I 10|
1837|1|2020-11-10 12:50:00|a|CLIO II   EXPRESION  1,6|TRUE|RENAULT|Mini|5|1600|Gasolina|||Pasajeros|Mecanica|CLIO|
CNQR452OPC1|1|2020-11-10 12:50:00|a|NQR  700P 5,2L CAMION FA|TRUE|CHEVROLET|Carga|5|5200|Diesel|||Toneladas|Mecanica|NQR|
CNQR452SPC1|1|2020-11-10 12:50:00|a|NQR 700P 5,2L BUSETON|TRUE|CHEVROLET|Pasajeros|5|5200|Diesel|||Pasajeros|Mecanica|NQR|
CNPR452SPC1|1|2020-11-10 12:50:00|a|NPR 700P 5,2L BUSETA FA|TRUE|CHEVROLET|Pasajeros|5|5200|Diesel|||Pasajeros|Mecanica|NPR|
1841|1|2020-11-10 12:50:00|a|X TRAIL  AUT,   2,5|TRUE|NISSAN|Mini|5|2500|Gasolina|||Pasajeros|Mecanica|X-TRAIL|
1842|1|2020-11-10 12:50:00|a|D22  4X2  2,4|TRUE|NISSAN|Mini|3|2400|Gasolina|||Pasajeros|Mecanica|D22|
1843|1|2020-11-10 12:50:00|a|SOUL LX|TRUE|KIA|Small|5|1600|Gasolina|||Pasajeros|Mecanica||
CNKR430SAC1|1|2020-11-10 12:50:00|a|NKR 700P 3,0L BUS MEDIANO|TRUE|CHEVROLET|Pasajeros|0|3000|Diesel|||Pasajeros|Mecanica|NKR|
1845|1|2020-11-10 12:50:00|a|EQ6380LF L01|TRUE|DFM|Van|5|1051|Gasolina|||Pasajeros|Mecanica||
1846|1|2020-11-10 12:50:00|a|ACCENT  GLS  1,4|TRUE|HYUNDAI|Mini|5|1400|Gasolina|||Pasajeros|Mecanica|ACCENT|
1847|1|2020-11-10 12:50:00|a|SPORTERO 4X4  3,2|TRUE|MITSUBISHI|Mini|5|3200|Gasolina|||Pasajeros|Mecanica||
CFVR678SPC1|1|2020-11-10 12:50:00|a|FVR 700P 7,8L MT CAMION|TRUE|CHEVROLET|Carga|12050|7800|Diesel|||Toneladas|Mecanica|FVR|
CKTR416CDC1|1|2020-11-10 12:50:00|a|AVEO EMOTION GT 1,6L AT CA|TRUE|CHEVROLET|Small|5|1600|Gasolina|||Pasajeros|Automatica|AVEO|
1850|1|2020-11-10 12:50:00|a|CLIO  RL 1,4|TRUE|RENAULT|Mini|5|1400|Gasolina|||Pasajeros|Mecanica|CLIO|
CNKR430OACF|1|2020-11-10 12:50:00|a|NKR 700P 3,0L CAMION LWB  |TRUE|CHEVROLET|Carga|3500|3000|Diesel|||Toneladas|Mecanica|NKR|
