|||||||592|1|2020-11-10 12:50:00|a|ODISEY|TRUE|HONDA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||593|1|2020-11-10 12:50:00|a|70-S|TRUE|FIAT|Mini|0|0|Gasolina|||Pasajeros|Mecanica|70-S|null
|||||||594|1|2020-11-10 12:50:00|a|BRAVA|TRUE|FIAT|Mini|0|0|Gasolina|||Pasajeros|Mecanica|BRAVA|null
|||||||595|1|2020-11-10 12:50:00|a|CLUB|TRUE|FIAT|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|CLUB|null
|||||||596|1|2020-11-10 12:50:00|a|FIORINO|TRUE|FIAT|Mini|0|0|Gasolina|||Pasajeros|Mecanica|FIORINO|null
|||||||598|1|2020-11-10 12:50:00|a|PALIO 1,3 5 PTAS|TRUE|FIAT|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|PALIO|null
|||||||599|1|2020-11-10 12:50:00|a|PALIO 1,3 5 PTAS AA|TRUE|FIAT|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|PALIO|null
|||||||600|1|2020-11-10 12:50:00|a|PALIO 1,6|TRUE|FIAT|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|PALIO|null
|||||||602|1|2020-11-10 12:50:00|a|PALIO EX 1,3 (5 ptas)|TRUE|FIAT|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|PALIO|null
|||||||603|1|2020-11-10 12:50:00|a|PALIO EX 1,3 (5 ptas) AA|TRUE|FIAT|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|PALIO|null
|||||||609|1|2020-11-10 12:50:00|a|PREMIO CS|TRUE|FIAT|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|PREMIO|null
|||||||611|1|2020-11-10 12:50:00|a|PICK UP|TRUE|FIAT|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||612|1|2020-11-10 12:50:00|a|SIENA 1,3|TRUE|FIAT|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|SIENA|null
|||||||616|1|2020-11-10 12:50:00|a|FIAT TAXI|TRUE|FIAT|Taxi|0|0|Gasolina|||Pasajeros|Mecanica|TAXI|null
|||||||617|1|2020-11-10 12:50:00|a|TEMPRA|TRUE|FIAT|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|TEMPRA|null
|||||||618|1|2020-11-10 12:50:00|a|TIPO|TRUE|FIAT|Mini|0|0|Gasolina|||Pasajeros|Mecanica|TIPO|null
|||||||619|1|2020-11-10 12:50:00|a|UNO MIO|TRUE|FIAT|Mini|5|1000|Gasolina|||Pasajeros|Mecanica|UNO|null
|||||||620|1|2020-11-10 12:50:00|a|UNO S|TRUE|FIAT|Mini|0|0|Gasolina|||Pasajeros|Mecanica|UNO|null
|||||||621|1|2020-11-10 12:50:00|a|UNO YOUNG|TRUE|FIAT|Mini|0|0|Gasolina|||Pasajeros|Mecanica|UNO|null
|||||||622|1|2020-11-10 12:50:00|a|FIESTA  LX 1,3|TRUE|FORD|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|FIESTA|null
|||||||623|1|2020-11-10 12:50:00|a|FIAT UNO 1,3|TRUE|FIAT|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|UNO|null
|||||||624|1|2020-11-10 12:50:00|a|FORD ECOSPORT  2,0|TRUE|FORD|Mini|0|2000|Gasolina|||Pasajeros|Mecanica|ECOSPORT|null
|||||||625|1|2020-11-10 12:50:00|a|FORD LASER 1,3 SEDAN|TRUE|FORD|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||626|1|2020-11-10 12:50:00|a|BRONCO A-T|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Automatica||null
|||||||629|1|2020-11-10 12:50:00|a|8000|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||630|1|2020-11-10 12:50:00|a|7000|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||631|1|2020-11-10 12:50:00|a|F150 4X2 CHASIS|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||632|1|2020-11-10 12:50:00|a|F350|TRUE|FORD|Mini|0|5400|Gasolina|||Pasajeros|Mecanica||null
|||||||634|1|2020-11-10 12:50:00|a|FORD CARGO 815|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||635|1|2020-11-10 12:50:00|a|F350 4x2|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||639|1|2020-11-10 12:50:00|a|F150 A-T|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Automatica||null
|||||||640|1|2020-11-10 12:50:00|a|F150 M-T|TRUE|FORD|Mini|0|5000|Gasolina|||Pasajeros|Mecanica||null
|||||||641|1|2020-11-10 12:50:00|a|150 4X2 CHASIS M-T|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||642|1|2020-11-10 12:50:00|a|FESTIVA AVILA 13|TRUE|FORD|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||644|1|2020-11-10 12:50:00|a|ECONOLINE|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||645|1|2020-11-10 12:50:00|a|ESCAPE 2,0L 4x4 T-M|TRUE|FORD|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||646|1|2020-11-10 12:50:00|a|ESCAPE 3,0L 4x4 A-T|TRUE|FORD|Pick Up|0|3000|Gasolina|||Pasajeros|Automatica||null
|||||||647|1|2020-11-10 12:50:00|a|EXPLORER XL 2P,|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||648|1|2020-11-10 12:50:00|a|EXPLORER XLT MAN|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||649|1|2020-11-10 12:50:00|a|EXPLORER XLT AUT,|TRUE|FORD|Utilitarios|5||Gasolina|||Pasajeros|Automatica||null
|||||||650|1|2020-11-10 12:50:00|a|EXPLORER XLT ELITE|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||651|1|2020-11-10 12:50:00|a|EXPLORER SPORT 2P,|TRUE|FORD|Mini|0|4000|Gasolina|||Pasajeros|Mecanica||null
|||||||652|1|2020-11-10 12:50:00|a|EXPLORER SPORT AUT, 3PTAS|TRUE|FORD|Mini|0|4000|Gasolina|||Pasajeros|Mecanica||null
|||||||653|1|2020-11-10 12:50:00|a|EXPLORER SPORT TRAC 4x4 AUT|TRUE|FORD|Mini|5|4000|Gasolina|||Pasajeros|Mecanica||null
|||||||654|1|2020-11-10 12:50:00|a|EXPLORER EVEREST|TRUE|FORD|Mini|0|4600|Gasolina|||Pasajeros|Mecanica||null
|||||||655|1|2020-11-10 12:50:00|a|EXPLORER LIMITED|TRUE|FORD|Mini|0|4000|Gasolina|||Pasajeros|Mecanica||null
|||||||656|1|2020-11-10 12:50:00|a|F150 4X2 AUTO|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||657|1|2020-11-10 12:50:00|a|FESTIVA SEDAN CASUAL,|TRUE|FORD|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||658|1|2020-11-10 12:50:00|a|FESTIVA SEDAN FULL|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||659|1|2020-11-10 12:50:00|a|FESTIVA CASUAL|TRUE|FORD|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||661|1|2020-11-10 12:50:00|a|F150 4X4 FLARESIDE|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||663|1|2020-11-10 12:50:00|a|FIESTA 1,3 3P|TRUE|FORD|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|FIESTA|null
|||||||664|1|2020-11-10 12:50:00|a|FIESTA 1,25 5P,|TRUE|FORD|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|FIESTA|null
|||||||665|1|2020-11-10 12:50:00|a|FIESTA 1,25 5P,A,A|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica|FIESTA|null
|||||||666|1|2020-11-10 12:50:00|a|FIESTA 1,6 5P|TRUE|FORD|Mini|5|1600|Gasolina|||Pasajeros|Mecanica|FIESTA|null
|||||||667|1|2020-11-10 12:50:00|a|FIESTA 1,6 5P AA|TRUE|FORD|Lower Medium|5|1600|Gasolina|||Pasajeros|Automatica|FIESTA|null
|||||||668|1|2020-11-10 12:50:00|a|FIESTA 1,6 5 PTAS POWER|TRUE|FORD|Mini|0|1600|Gasolina|||Pasajeros|Mecanica|FIESTA|null
|||||||669|1|2020-11-10 12:50:00|a|F8000 LARGO|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||670|1|2020-11-10 12:50:00|a|F150 4X2 PLATON MEC,|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||671|1|2020-11-10 12:50:00|a|F150 4X4 PLATON|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||672|1|2020-11-10 12:50:00|a|FORD GENERICO|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||673|1|2020-11-10 12:50:00|a|LASER 1,6 MT GHIA|TRUE|FORD|Mini|0|1600|Gasolina|||Pasajeros|Mecanica||null
|||||||674|1|2020-11-10 12:50:00|a|LASER 1,3 MT LX|TRUE|FORD|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||675|1|2020-11-10 12:50:00|a|LASER 1,3 MT GLX|TRUE|FORD|Mini|0|1300|Gasolina|||Pasajeros|Mecanica||null
|||||||678|1|2020-11-10 12:50:00|a|150 4X2 PLATON|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||679|1|2020-11-10 12:50:00|a|RANGER PLATON|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica|RANGER|null
|||||||680|1|2020-11-10 12:50:00|a|RANGER D CAB, 4X2|TRUE|FORD|Mini|0|2200|Gasolina|||Pasajeros|Mecanica|RANGER|null
|||||||681|1|2020-11-10 12:50:00|a|RANGER D CAB, 4X4 T-M|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica|RANGER|null
|||||||682|1|2020-11-10 12:50:00|a|RANGER D CAB, 4X4 A-M|TRUE|FORD|Mini|0|4011|Gasolina|||Pasajeros|Mecanica|RANGER|null
|||||||683|1|2020-11-10 12:50:00|a|RANGER CHASIS|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica|RANGER|null
|||||||685|1|2020-11-10 12:50:00|a|RANGER 2,6 CHASIS|TRUE|FORD|Mini|0|2200|Gasolina|||Pasajeros|Mecanica|RANGER|null
|||||||686|1|2020-11-10 12:50:00|a|PROBE|TRUE|FORD|Mini|0|2200|Gasolina|||Pasajeros|Mecanica||null
|||||||687|1|2020-11-10 12:50:00|a|RANGER 2,6 D, CAB 4X4|TRUE|FORD|Mini|0|2600|Gasolina|||Pasajeros|Mecanica|RANGER|null
|||||||688|1|2020-11-10 12:50:00|a|RANGER 2,6 PLATON|TRUE|FORD|Mini|0|2600|Gasolina|||Pasajeros|Mecanica|RANGER|null
|||||||689|1|2020-11-10 12:50:00|a|RANGER 4X4 PLATON|TRUE|FORD|Mini|0|4000|Gasolina|||Pasajeros|Mecanica|RANGER|null
|||||||690|1|2020-11-10 12:50:00|a|RANGER 4X4 CHASIS|TRUE|FORD|Mini|0|0|Gasolina|||Pasajeros|Mecanica|RANGER|null
|||||||691|1|2020-11-10 12:50:00|a|FESTIVA TAXI|TRUE|FORD|Taxi|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||693|1|2020-11-10 12:50:00|a|FORD RANDER D,C,  XLT 4,0|TRUE|FORD|Mini|0|4000|Gasolina|||Pasajeros|Mecanica||null
|||||||CFSR671OPC1|1|2020-11-10 12:50:00|a|FSR CAMION|TRUE|CHEVROLET|Carga|7,3|7200|Diesel|||Toneladas|Mecanica||null
|||||||CFVR671OPC1|1|2020-11-10 12:50:00|a|FVR CAMION|TRUE|CHEVROLET|Carga|11|7200|Diesel|||Toneladas|Mecanica|FVR|null
|||||||697|1|2020-11-10 12:50:00|a|G-30 SPORTVAN 12|TRUE|CHEVROLET|Mini|0|5100|Gasolina|||Pasajeros|Mecanica||null
|||||||700|1|2020-11-10 12:50:00|a|330 I-4|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||701|1|2020-11-10 12:50:00|a|330 CI CABRIOLET|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||703|1|2020-11-10 12:50:00|a|SERIE 5 Y 7|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||705|1|2020-11-10 12:50:00|a|328 IA-4|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||706|1|2020-11-10 12:50:00|a|328 IA-2|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||709|1|2020-11-10 12:50:00|a|250 IA|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||710|1|2020-11-10 12:50:00|a|740|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||711|1|2020-11-10 12:50:00|a|525iA|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||713|1|2020-11-10 12:50:00|a|325 CI COUPE|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||714|1|2020-11-10 12:50:00|a|318|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||715|1|2020-11-10 12:50:00|a|323 I-4|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||716|1|2020-11-10 12:50:00|a|325 IA-4|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||717|1|2020-11-10 12:50:00|a|328|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||721|1|2020-11-10 12:50:00|a|530 IA|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||724|1|2020-11-10 12:50:00|a|M3 COUPE|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||725|1|2020-11-10 12:50:00|a|M3 CABRIO|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||726|1|2020-11-10 12:50:00|a|M5|TRUE|BMW|Mini|0|2500|Gasolina|||Pasajeros|Mecanica||null
|||||||728|1|2020-11-10 12:50:00|a|X5 4,4 I|TRUE|BMW|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||729|1|2020-11-10 12:50:00|a|X5 3,0|TRUE|BMW|Mini|0|3000|Gasolina|||Pasajeros|Mecanica||null
|||||||730|1|2020-11-10 12:50:00|a|Z3 3,0|TRUE|BMW|Mini|0|3000|Gasolina|||Pasajeros|Mecanica||null
|||||||732|1|2020-11-10 12:50:00|a|AUTOMOVIL|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||737|1|2020-11-10 12:50:00|a|GETZ  GLS 1,6|TRUE|HYUNDAI|Mini|0|1600|Gasolina|||Pasajeros|Mecanica||null
|||||||ESQS416VVCA|1|2020-11-10 12:50:00|a|GRAND VITARA 3P 1,6 M-T|TRUE|CHEVROLET|Utilitarios|4|1600|Gasolina|||Pasajeros|Mecanica|GRAND VITARA|null
|||||||740|1|2020-11-10 12:50:00|a|HONDA CIVIC 1,5|TRUE|HONDA|Mini|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||741|1|2020-11-10 12:50:00|a|ELANTRA GLS 4P 1,8 AUT|TRUE|HYUNDAI|Mini|0|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||742|1|2020-11-10 12:50:00|a|HYUNDAI ACCENT LS 1,4|TRUE|HYUNDAI|Mini|5|1396|Gasolina|||Pasajeros|Mecanica|ACCENT|LS
|||||||743|1|2020-11-10 12:50:00|a|HYUNDAI ELANTRA S,W, GLS 1,8|TRUE|HYUNDAI|Mini|0|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||744|1|2020-11-10 12:50:00|a|ACCENT LS 5P 1,5 AA|TRUE|HYUNDAI|Mini|0|1500|Gasolina|||Pasajeros|Mecanica|ACCENT|LS
|||||||745|1|2020-11-10 12:50:00|a|ACCENT LS 4P 1,5|TRUE|HYUNDAI|Taxi|0|1500|Gasolina|||Pasajeros|Mecanica|ACCENT|LS
|||||||746|1|2020-11-10 12:50:00|a|ACCENT NEXT 4P 1,35|TRUE|HYUNDAI|Mini|0|1350|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||747|1|2020-11-10 12:50:00|a|ACCENT LS 5P 1,5|TRUE|HYUNDAI|Mini|5|1500|Gasolina|||Pasajeros|Mecanica|ACCENT|LS
|||||||748|1|2020-11-10 12:50:00|a|ACCENT VERNA L 3P 1,35|TRUE|HYUNDAI|Mini|0|1350|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||749|1|2020-11-10 12:50:00|a|ACCENT VERNA L 3P 1,5|TRUE|HYUNDAI|Mini|0|1500|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||751|1|2020-11-10 12:50:00|a|ACCENT VERNA GL 4P 1,5|TRUE|HYUNDAI|Taxi|0|1500|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||752|1|2020-11-10 12:50:00|a|ACCENT VERNA GLS 4P 1,5|TRUE|HYUNDAI|Mini|0|1500|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||753|1|2020-11-10 12:50:00|a|ACCENT VERNA GLS 4P 1,5 FULL|TRUE|HYUNDAI|Mini|0|1500|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||754|1|2020-11-10 12:50:00|a|ACCENT VERNA GL 5P 1,35|TRUE|HYUNDAI|Mini|0|1350|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||756|1|2020-11-10 12:50:00|a|ACCENT VERNA GLS 5P 1,5|TRUE|HYUNDAI|Mini|0|1500|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||758|1|2020-11-10 12:50:00|a|ACCENT GLS 4PTAS,|TRUE|HYUNDAI|Taxi|5|1500|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||759|1|2020-11-10 12:50:00|a|ACCENT WEB|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||761|1|2020-11-10 12:50:00|a|ACCENT NEXT 4P 1,35 AA|TRUE|HYUNDAI|Mini|0|1350|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||762|1|2020-11-10 12:50:00|a|ATOS PRIME|TRUE|HYUNDAI|Taxi|0|1000|Gasolina|||Pasajeros|Mecanica||null
|||||||764|1|2020-11-10 12:50:00|a|AVANTE|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||766|1|2020-11-10 12:50:00|a|ACCENT WEB 1,5 A,A,|TRUE|HYUNDAI|Taxi|0|1500|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||767|1|2020-11-10 12:50:00|a|ACCENT WEB SPORT|TRUE|HYUNDAI|Mini|5|1400|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||768|1|2020-11-10 12:50:00|a|H-250|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||770|1|2020-11-10 12:50:00|a|CHORUS|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||771|1|2020-11-10 12:50:00|a|COUPE TIBURON 1,8|TRUE|HYUNDAI|Mini|0|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||772|1|2020-11-10 12:50:00|a|ELANTRA GLS 4P 1,8 A,A,|TRUE|HYUNDAI|Mini|5|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||773|1|2020-11-10 12:50:00|a|ELANTRA GLS 4P 1,8 FULL|TRUE|HYUNDAI|Mini|5|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||774|1|2020-11-10 12:50:00|a|ELANTRA GLS 4P 1,8|TRUE|HYUNDAI|Mini|0|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||776|1|2020-11-10 12:50:00|a|ELANTRA GLS 4P 2,0|TRUE|HYUNDAI|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||777|1|2020-11-10 12:50:00|a|ELANTRA GLS 5P 2,0|TRUE|HYUNDAI|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||778|1|2020-11-10 12:50:00|a|ELANTRA GLS 5P 2,0 AT|TRUE|HYUNDAI|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||779|1|2020-11-10 12:50:00|a|ELANTRA GLS 4P 2,0 A-T|TRUE|HYUNDAI|Mini|0|2000|Gasolina|||Pasajeros|Automatica||null
|||||||780|1|2020-11-10 12:50:00|a|NEW ELANTRA GLS 4P 2,0 AA-CD|TRUE|HYUNDAI|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||781|1|2020-11-10 12:50:00|a|NEW ELANTRA GLS 4P 2,0 AUT, AA|TRUE|HYUNDAI|Mini|0|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||782|1|2020-11-10 12:50:00|a|EXCEL-ACCENT GEN|TRUE|HYUNDAI|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|ACCENT|null
|||||||785|1|2020-11-10 12:50:00|a|GRACE VAN DLX 12PUES|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||786|1|2020-11-10 12:50:00|a|GRACE GS 12 PUES|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||788|1|2020-11-10 12:50:00|a|HD72 CHASIS BUSETA|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||789|1|2020-11-10 12:50:00|a|HD72 CHASIS CABINADO|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||791|1|2020-11-10 12:50:00|a|MIGHTY - HD72 ARAÑA PARA BUSET|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||792|1|2020-11-10 12:50:00|a|PORTER 1,5 TON|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||793|1|2020-11-10 12:50:00|a|SONATA 3,0 GLS AUT|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||794|1|2020-11-10 12:50:00|a|SANTAFE 2,4 GL MEC,|TRUE|HYUNDAI|Mini|0|2400|Gasolina|||Pasajeros|Mecanica||null
|||||||795|1|2020-11-10 12:50:00|a|SANTAFE 2,7 AUT,|TRUE|HYUNDAI|Mini|0|2700|Gasolina|||Pasajeros|Mecanica||null
|||||||798|1|2020-11-10 12:50:00|a|CITY TAXI|TRUE|HYUNDAI|Taxi|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||801|1|2020-11-10 12:50:00|a|TATA INDICA DIESEL|TRUE|HYUNDAI|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||802|1|2020-11-10 12:50:00|a|TAXI SUPER PONY 5P 1,5|TRUE|HYUNDAI|Taxi|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||803|1|2020-11-10 12:50:00|a|TAXI SUPER PONY SEDAN 1,5 A,A,|TRUE|HYUNDAI|Taxi|0|1500|Gasolina|||Pasajeros|Mecanica||null
|||||||811|1|2020-11-10 12:50:00|a|ELANTRA WAGON GLS 1,8 FULL|TRUE|HYUNDAI|Mini|5|1800|Gasolina|||Pasajeros|Mecanica||null
|||||||818|1|2020-11-10 12:50:00|a|CAMION INTERNATIONAL|TRUE|INTERNATIONAL|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||819|1|2020-11-10 12:50:00|a|4700 Chasis Torpedo 4x2|TRUE|INTERNATIONAL|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||820|1|2020-11-10 12:50:00|a|Eagle 9400|TRUE|INTERNATIONAL|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||821|1|2020-11-10 12:50:00|a|CAM, 4700|TRUE|INTERNATIONAL|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||822|1|2020-11-10 12:50:00|a|CAMION 4300|TRUE|INTERNATIONAL|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||823|1|2020-11-10 12:50:00|a|BUSETA 1652|TRUE|INTERNATIONAL|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||824|1|2020-11-10 12:50:00|a|9 PERSONALITE INY|TRUE|RENAULT|Mini|0|1300|Gasolina|||Pasajeros|Mecanica|RENAULT 9|null
|||||||833|1|2020-11-10 12:50:00|a|EUROCARGO|TRUE|IVECO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||834|1|2020-11-10 12:50:00|a|MICROBUS|TRUE|IVECO|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||840|1|2020-11-10 12:50:00|a|BRIGADIER TANDEM 221 CABINADO|TRUE|CHEVROLET|Carga|0|5800|Diesel|||Toneladas|Mecanica|BRIGADIER|null
|||||||841|1|2020-11-10 12:50:00|a|"BRIGADIER TANDEM 188"" CABINADO"|TRUE|CHEVROLET|Carga|0|0|Diesel|||Toneladas|Mecanica|BRIGADIER|null
|||||||842|1|2020-11-10 12:50:00|a|TFR CAMION|TRUE|CHEVROLET|Carga|4,5|2000|Diesel|||Toneladas|Mecanica|TFR|null
|||||||843|1|2020-11-10 12:50:00|a|JIMMY|TRUE|CHEVROLET|Utilitarios|0|1300|Gasolina|||Pasajeros|Mecanica|JIMNY|null
|||||||844|1|2020-11-10 12:50:00|a|GRAND BLAZER|TRUE|CHEVROLET|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||KDJR418HFCC|1|2020-11-10 12:50:00|a|OPTRA 1,8 5P T-M C-A|TRUE|CHEVROLET|Lower Medium|5|1800|Gasolina|||Pasajeros|Mecanica|OPTRA|null
|||||||CDJR4189HE1|1|2020-11-10 12:50:00|a|OPTRA 1,8 5P T-A C-A|TRUE|CHEVROLET|Lower Medium|5|1800|Gasolina|||Pasajeros|Mecanica|OPTRA|null
|||||||911473480|1|2020-11-10 12:50:00|a|SPARK 1,0L C-A|TRUE|CHEVROLET|Mini|5|1000|Gasolina|||Pasajeros|Mecanica|SPARK|null
|||||||852|1|2020-11-10 12:50:00|a|EPICA 2,5 CA AT|TRUE|CHEVROLET|Mini|5|2000|Gasolina|||Pasajeros|Mecanica||null
|||||||853|1|2020-11-10 12:50:00|a|T800|TRUE|KENWORTH|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||854|1|2020-11-10 12:50:00|a|Minimula T300|TRUE|KENWORTH|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||855|1|2020-11-10 12:50:00|a|Camión 12 T (T300)|TRUE|KENWORTH|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
|||||||857|1|2020-11-10 12:50:00|a|K-3500|TRUE|KIA|Mini|0|0|Gasolina|||Pasajeros|Mecanica||null
